2000003 0.5634040541462927 1.8878769890883034 0.3321953834046157 -0.0128227713333358 0.0043751548388929 0.0013393865978897 3.617538317147937e-15
2000005 2.6748288162268996 0.7617914124197769 0.1007818715654329 -0.0042769971792317 0.0083283970205838 0.0031688010961457 3.748736284552032e-16
2000006 -0.2815480530130393 2.1516769445846884 0.5171249057555564 -0.0117791188444441 0.0002719561798435 0.0021146029644117 8.312419212673372e-16
2000007 -2.6514803228324926 0.2465078698210128 -0.1709960024872696 -0.0025514738814312 -0.0087326043752752 -0.0038681701252216 2.136434442571407e-15
2000008 -2.3441550230352006 -0.9452496147915537 -0.1269207162076095 0.0031949663529171 -0.0086818002031262 -0.0037208548126126 5.894256529706908e-16
2000009 1.5932260773942961 -1.7109685420322964 -0.9749650619606237 0.0073351311610654 0.0070048061632185 0.0025942502604416 1.07784100424073e-15
2000010 3.2573475762794675 0.7680068400283229 0.5800544120647797 -0.0017899541162759 0.008035236152491 0.0035026823480657 1.235800787294125e-14
2000011 -2.397475841891626 -0.8840433769707083 -0.1660955898263589 0.0045019597182635 -0.0087722235375075 -0.0036391311903162 1.331536255459975e-15
2000012 0.901307504803363 2.207983727494722 0.8606414670927837 -0.0086269966701532 0.0056211818414858 0.0007990778764615 1.93177578518292e-16
2000013 0.7320619233927829 -2.094661946594392 -1.681253925160942 0.0094083211447338 0.0030331313705005 -0.0001258210432647 1.797004894507446e-15
2000014 2.5686917023343985 -1.0646259223432688 -0.9259856418064756 0.0050562481747749 0.0074771111695247 0.0024515787553175 1.100645679575068e-15
2000015 -0.0280015970673334 -2.4994153448351475 -1.3391428807855827 0.0095377369098126 0.0005501670427443 0.0023571557571869 4.678307418350905e-15
2000016 -0.0223947572492768 -2.809677671046597 -1.0642030203995272 0.0097098801084326 0.0012229771073233 0.0001835717447976 3.411586826193812e-15
2000017 -2.3437801335602653 0.7072455759909667 0.4585172073016826 -0.0021839234932896 -0.0100385021613955 -0.0035047428502551 2.081506396469738e-16
2000018 -1.4746575585142432 -2.1551502289784303 -0.4289455278243364 0.0087949915359053 -0.0037790343643987 -0.001777077009679 2.008927736651132e-16
2000019 -2.577742708705959 -1.0496706058877738 -0.4655833140541931 0.0035670247898024 -0.0080873042617262 -0.0032279272294491 1.035644840131194e-15
2000020 -2.1884802067437463 -0.9937462772621215 -0.4307138252364512 0.0034136612112142 -0.00958211095935 -0.0040083571334315 9.199807477630912e-17
2000021 -0.0117982235479802 -2.007951564604071 -0.8902162089518807 0.0120491813563518 0.0016601257671169 3.9919678545e-05 2.529442872040999e-16
2000022 -1.7321062429380465 -2.5123439432261963 -0.958128595637543 0.007375696574654 -0.0036940823106988 -0.0039300105605386 1.20262444348346e-15
2000023 1.4427241387368017 1.7357715376447187 0.6357114368192666 -0.0104461990606275 0.0038784011209436 0.0039408077469763 1.895331760419783e-16
2000024 -0.9785109493281111 2.3859690051188083 1.0729402495732139 -0.0099067644252489 -0.0040531191004324 -0.0017251147079317 1.893901667525382e-15
2000025 -0.4407612543358539 2.8888546172134553 0.1740000954119464 -0.0086879660484909 -2.75478630606e-05 -0.0018449990981133 7.239841522366211e-17
2000026 2.250697044259996 -1.1791512591984783 -0.6848114329634215 0.0062932880626768 0.0078446859847934 0.0035016312387326 1.637343952261084e-16
2000027 2.0873347443511676 0.5891408590846953 0.191191635330146 -0.005202215406757 0.0099460863327689 0.0044409784214493 3.888003898545788e-16
2000028 2.9621346518477893 0.2066208515717453 -0.2373201694323107 -0.0017003770111708 0.0090424154611567 0.0027212610023772 2.926272744294528e-16
2000029 1.6132017975508162 -1.79125684968773 -1.0013039378765805 0.0078071074236119 0.0061226710320673 0.0035260098029028 1.97584236512452e-15
